purpose,requested_model,actual_model,prompt_tokens,completion_tokens,total_tokens,latency_ms,estimated_cost_usd
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,410,1,411,1084,0.000617
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,445,1,446,1123,0.0006695
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,442,1,443,408,0.000665
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,432,1,433,998,0.00065
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,537,1,538,1127,0.0008075000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,429,1,430,1116,0.0006455
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,435,1,436,1025,0.0006545
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,418,1,419,589,0.0006290000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,453,1,454,435,0.0006815
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,2083,645,2728,5778,0.002009
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,6470,714,7184,5681,0.004306
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,431,1,432,1425,0.0006485000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,421,1,422,1037,0.0006335000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,526,1,527,497,0.000791
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,418,1,419,996,0.0006290000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,424,1,425,980,0.0006380000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,407,1,408,1047,0.0006125000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,442,1,443,1029,0.000665
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,456,1,457,439,0.0006860000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,446,1,447,576,0.000671
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,551,1,552,545,0.0008285
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,443,1,444,1507,0.0006665
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,449,1,450,978,0.0006755000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,432,1,433,1063,0.00065
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,467,1,468,1059,0.0007025000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,415,1,416,984,0.0006245000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,405,1,406,1155,0.0006095
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,510,1,511,433,0.0007670000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,402,1,403,1100,0.0006050000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,408,1,409,203,0.0006140000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,391,1,392,1031,0.0005885
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,426,1,427,1121,0.0006410000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,402,1,403,1011,0.0006050000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,392,1,393,1124,0.00059
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,497,1,498,1026,0.0007475000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,389,1,390,4884,0.0005855000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,395,1,396,438,0.0005945000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,378,1,379,1099,0.0005690000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,413,1,414,994,0.0006215000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,383,1,384,1061,0.0005765
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,373,1,374,968,0.0005615
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,478,1,479,1185,0.000719
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,370,1,371,1019,0.000557
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,376,1,377,523,0.000566
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,359,1,360,197,0.0005405000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,394,1,395,509,0.000593
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,2182,1914,4096,17446,0.003962
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,7626,885,8511,4019,0.0051405
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,418,1,419,1555,0.0006290000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,408,1,409,1028,0.0006140000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,513,1,514,1266,0.0007715
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,405,1,406,611,0.0006095
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,411,1,412,1270,0.0006185000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,394,1,395,1116,0.000593
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,429,1,430,369,0.0006455
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,490,1,491,580,0.000737
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,480,1,481,498,0.0007220000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,585,1,586,499,0.0008795000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,477,1,478,727,0.0007175
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,483,1,484,1145,0.0007265
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,466,1,467,1019,0.000701
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,501,1,502,513,0.0007535
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,536,1,537,1002,0.0008060000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,526,1,527,1094,0.000791
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,631,1,632,1098,0.0009485000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,523,1,524,524,0.0007865000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,529,1,530,1239,0.0007955
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,512,1,513,1065,0.0007700000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,547,1,548,409,0.0008225
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,423,1,424,1006,0.0006365
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,413,1,414,186,0.0006215000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,518,1,519,518,0.0007790000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,410,1,411,1037,0.000617
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,416,1,417,1124,0.000626
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,399,1,400,181,0.0006005
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,434,1,435,536,0.000653
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,388,1,389,496,0.0005840000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,378,1,379,583,0.0005690000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,483,1,484,439,0.0007265
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,375,1,376,1036,0.0005645000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,381,1,382,194,0.0005735
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,364,1,365,1044,0.0005480000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,399,1,400,437,0.0006005
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,5137,1096,6233,4599,0.0042125
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,498,1,499,502,0.000749
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,488,1,489,533,0.0007340000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,593,1,594,1014,0.0008915
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,485,1,486,537,0.0007295000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,491,1,492,1087,0.0007385
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,474,1,475,1128,0.000713
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,509,1,510,202,0.0007655000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,428,1,429,499,0.000644
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,418,1,419,509,0.0006290000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,523,1,524,616,0.0007865000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,415,1,416,634,0.0006245000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,421,1,422,595,0.0006335000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,404,1,405,1005,0.000608
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,439,1,440,528,0.0006605000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,545,1,546,1109,0.0008195000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,535,1,536,519,0.0008045000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,640,1,641,1105,0.0009620000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,532,1,533,724,0.0008000000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,538,1,539,1000,0.000809
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,521,1,522,445,0.0007835
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,556,1,557,1124,0.0008359999999999999
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,493,1,494,1891,0.0007415
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,483,1,484,1286,0.0007265
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,588,1,589,559,0.000884
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,480,1,481,1123,0.0007220000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,486,1,487,1009,0.0007310000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,469,1,470,1023,0.0007055000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,504,1,505,511,0.000758
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,515,1,516,304,0.0007745000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,505,1,506,437,0.0007595000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,610,1,611,1050,0.0009170000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,502,1,503,1024,0.000755
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,508,1,509,1127,0.000764
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,491,1,492,1022,0.0007385
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,526,1,527,1126,0.000791
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,971,596,1567,3772,0.0013794999999999999
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,5157,1653,6810,4202,0.005058
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,468,1,469,961,0.000704
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,458,1,459,1134,0.000689
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,563,1,564,1003,0.0008465
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,455,1,456,1008,0.0006845
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,461,1,462,1253,0.0006935
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,444,1,445,1323,0.0006680000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,479,1,480,1285,0.0007205
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,704,1,705,1132,0.0010580000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,694,1,695,9831,0.0010429999999999999
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,799,1,800,992,0.0012005
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,691,1,692,540,0.0010385000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,697,1,698,1036,0.0010475
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,680,1,681,1113,0.0010220000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,715,1,716,434,0.0010745000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,539,1,540,443,0.0008105
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,529,1,530,437,0.0007955
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,634,1,635,445,0.0009530000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,526,1,527,1034,0.000791
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,532,1,533,1239,0.0008000000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,515,1,516,1369,0.0007745000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,550,1,551,1115,0.000827
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,687,1,688,488,0.0010325
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,677,1,678,306,0.0010175
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,782,1,783,512,0.001175
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,674,1,675,1437,0.001013
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,680,1,681,468,0.0010220000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,663,1,664,1111,0.0009965
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,698,1,699,1082,0.0010490000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,639,1,640,193,0.0009605000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,629,1,630,1092,0.0009455
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,734,1,735,1066,0.001103
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,626,1,627,1084,0.0009410000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,632,1,633,1127,0.00095
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,615,1,616,410,0.0009245
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,650,1,651,204,0.000977
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,885,351,1236,2839,0.000969
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,4961,1184,6145,5297,0.0042565
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,590,1,591,616,0.0008870000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,580,1,581,1119,0.000872
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,685,1,686,1123,0.0010295
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,577,1,578,1126,0.0008675000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,583,1,584,1058,0.0008765
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,566,1,567,1195,0.000851
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,601,1,602,1033,0.0009035
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,450,1,451,990,0.0006770000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,440,1,441,1028,0.000662
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,545,1,546,1072,0.0008195000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,437,1,438,1006,0.0006575000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,443,1,444,1095,0.0006665
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,426,1,427,1004,0.0006410000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,461,1,462,420,0.0006935
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,452,1,453,184,0.00068
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,442,1,443,1045,0.000665
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,547,1,548,1315,0.0008225
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,439,1,440,1033,0.0006605000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,445,1,446,170,0.0006695
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,428,1,429,1196,0.000644
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,463,1,464,363,0.0006965000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,547,1,548,1075,0.0008225
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,537,1,538,509,0.0008075000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,642,1,643,1132,0.000965
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,534,1,535,1122,0.000803
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,540,1,541,279,0.000812
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,523,1,524,1154,0.0007865000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,558,1,559,616,0.0008390000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,528,1,529,610,0.0007940000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,518,1,519,603,0.0007790000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,623,1,624,1126,0.0009365
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,515,1,516,512,0.0007745000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,521,1,522,1020,0.0007835
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,504,1,505,975,0.000758
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,539,1,540,563,0.0008105
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,801,673,1474,6337,0.00141
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,5280,1981,7261,6570,0.0056115
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,515,1,516,1453,0.0007745000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,505,1,506,1204,0.0007595000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,610,1,611,1084,0.0009170000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,502,1,503,1100,0.000755
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,508,1,509,613,0.000764
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,491,1,492,1024,0.0007385
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,526,1,527,1125,0.000791
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,794,1,795,1017,0.001193
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,784,1,785,271,0.001178
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,889,1,890,1125,0.0013355
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,781,1,782,487,0.0011735
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,787,1,788,1165,0.0011825000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,770,1,771,1113,0.001157
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,805,1,806,1003,0.0012095
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,729,1,730,993,0.0010955000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,719,1,720,1012,0.0010805
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,824,1,825,458,0.001238
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,716,1,717,1038,0.001076
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,722,1,723,177,0.001085
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,705,1,706,524,0.0010595000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,740,1,741,688,0.001112
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,681,1,682,1658,0.0010234999999999999
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,671,1,672,1123,0.0010085
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,776,1,777,426,0.0011660000000000002
